kind,mesh_index,submesh_index,lod_index,view,path,width,height
mesh,65,,2,top,mesh/m065/l02_top.bmp,640,640
mesh,65,,3,hero,mesh/m065/l03_hero.bmp,640,640
mesh,65,,3,side,mesh/m065/l03_side.bmp,640,640
mesh,65,,3,top,mesh/m065/l03_top.bmp,640,640
mesh,65,,4,hero,mesh/m065/l04_hero.bmp,640,640
mesh,65,,4,side,mesh/m065/l04_side.bmp,640,640
mesh,65,,4,top,mesh/m065/l04_top.bmp,640,640
mesh,65,,5,hero,mesh/m065/l05_hero.bmp,640,640
mesh,65,,5,side,mesh/m065/l05_side.bmp,640,640
mesh,65,,5,top,mesh/m065/l05_top.bmp,640,640
mesh,65,,6,hero,mesh/m065/l06_hero.bmp,640,640
mesh,65,,6,side,mesh/m065/l06_side.bmp,640,640
mesh,65,,6,top,mesh/m065/l06_top.bmp,640,640
submesh,65,0,0,hero,submesh/m065_s00/l00_hero.bmp,640,640
submesh,65,0,1,hero,submesh/m065_s00/l01_hero.bmp,640,640
submesh,65,0,2,hero,submesh/m065_s00/l02_hero.bmp,640,640
submesh,65,0,3,hero,submesh/m065_s00/l03_hero.bmp,640,640
submesh,65,0,4,hero,submesh/m065_s00/l04_hero.bmp,640,640
submesh,65,0,5,hero,submesh/m065_s00/l05_hero.bmp,640,640
submesh,65,0,6,hero,submesh/m065_s00/l06_hero.bmp,640,640
mesh,66,,0,hero,mesh/m066/l00_hero.bmp,640,640
mesh,66,,0,side,mesh/m066/l00_side.bmp,640,640
mesh,66,,0,top,mesh/m066/l00_top.bmp,640,640
mesh,66,,1,hero,mesh/m066/l01_hero.bmp,640,640
mesh,66,,1,side,mesh/m066/l01_side.bmp,640,640
mesh,66,,1,top,mesh/m066/l01_top.bmp,640,640
mesh,66,,2,hero,mesh/m066/l02_hero.bmp,640,640
mesh,66,,2,side,mesh/m066/l02_side.bmp,640,640
mesh,66,,2,top,mesh/m066/l02_top.bmp,640,640
mesh,66,,3,hero,mesh/m066/l03_hero.bmp,640,640
mesh,66,,3,side,mesh/m066/l03_side.bmp,640,640
mesh,66,,3,top,mesh/m066/l03_top.bmp,640,640
mesh,66,,4,hero,mesh/m066/l04_hero.bmp,640,640
mesh,66,,4,side,mesh/m066/l04_side.bmp,640,640
mesh,66,,4,top,mesh/m066/l04_top.bmp,640,640
mesh,66,,5,hero,mesh/m066/l05_hero.bmp,640,640
mesh,66,,5,side,mesh/m066/l05_side.bmp,640,640
mesh,66,,5,top,mesh/m066/l05_top.bmp,640,640
mesh,66,,6,hero,mesh/m066/l06_hero.bmp,640,640
mesh,66,,6,side,mesh/m066/l06_side.bmp,640,640
mesh,66,,6,top,mesh/m066/l06_top.bmp,640,640
submesh,66,0,0,hero,submesh/m066_s00/l00_hero.bmp,640,640
submesh,66,0,1,hero,submesh/m066_s00/l01_hero.bmp,640,640
submesh,66,0,2,hero,submesh/m066_s00/l02_hero.bmp,640,640
submesh,66,0,3,hero,submesh/m066_s00/l03_hero.bmp,640,640
submesh,66,0,4,hero,submesh/m066_s00/l04_hero.bmp,640,640
submesh,66,0,5,hero,submesh/m066_s00/l05_hero.bmp,640,640
submesh,66,0,6,hero,submesh/m066_s00/l06_hero.bmp,640,640
mesh,67,,0,hero,mesh/m067/l00_hero.bmp,640,640
mesh,67,,0,side,mesh/m067/l00_side.bmp,640,640
mesh,67,,0,top,mesh/m067/l00_top.bmp,640,640
mesh,67,,1,hero,mesh/m067/l01_hero.bmp,640,640
mesh,67,,1,side,mesh/m067/l01_side.bmp,640,640
mesh,67,,1,top,mesh/m067/l01_top.bmp,640,640
mesh,67,,2,hero,mesh/m067/l02_hero.bmp,640,640
mesh,67,,2,side,mesh/m067/l02_side.bmp,640,640
mesh,67,,2,top,mesh/m067/l02_top.bmp,640,640
mesh,67,,3,hero,mesh/m067/l03_hero.bmp,640,640
mesh,67,,3,side,mesh/m067/l03_side.bmp,640,640
mesh,67,,3,top,mesh/m067/l03_top.bmp,640,640
mesh,67,,4,hero,mesh/m067/l04_hero.bmp,640,640
mesh,67,,4,side,mesh/m067/l04_side.bmp,640,640
mesh,67,,4,top,mesh/m067/l04_top.bmp,640,640
mesh,67,,5,hero,mesh/m067/l05_hero.bmp,640,640
mesh,67,,5,side,mesh/m067/l05_side.bmp,640,640
mesh,67,,5,top,mesh/m067/l05_top.bmp,640,640
mesh,67,,6,hero,mesh/m067/l06_hero.bmp,640,640
mesh,67,,6,side,mesh/m067/l06_side.bmp,640,640
mesh,67,,6,top,mesh/m067/l06_top.bmp,640,640
submesh,67,0,0,hero,submesh/m067_s00/l00_hero.bmp,640,640
submesh,67,0,1,hero,submesh/m067_s00/l01_hero.bmp,640,640
submesh,67,0,2,hero,submesh/m067_s00/l02_hero.bmp,640,640
submesh,67,0,3,hero,submesh/m067_s00/l03_hero.bmp,640,640
submesh,67,0,4,hero,submesh/m067_s00/l04_hero.bmp,640,640
submesh,67,0,5,hero,submesh/m067_s00/l05_hero.bmp,640,640
submesh,67,0,6,hero,submesh/m067_s00/l06_hero.bmp,640,640
mesh,68,,0,hero,mesh/m068/l00_hero.bmp,640,640
mesh,68,,0,side,mesh/m068/l00_side.bmp,640,640
mesh,68,,0,top,mesh/m068/l00_top.bmp,640,640
mesh,68,,1,hero,mesh/m068/l01_hero.bmp,640,640
mesh,68,,1,side,mesh/m068/l01_side.bmp,640,640
mesh,68,,1,top,mesh/m068/l01_top.bmp,640,640
mesh,68,,2,hero,mesh/m068/l02_hero.bmp,640,640
mesh,68,,2,side,mesh/m068/l02_side.bmp,640,640
mesh,68,,2,top,mesh/m068/l02_top.bmp,640,640
mesh,68,,3,hero,mesh/m068/l03_hero.bmp,640,640
mesh,68,,3,side,mesh/m068/l03_side.bmp,640,640
mesh,68,,3,top,mesh/m068/l03_top.bmp,640,640
mesh,68,,4,hero,mesh/m068/l04_hero.bmp,640,640
mesh,68,,4,side,mesh/m068/l04_side.bmp,640,640
mesh,68,,4,top,mesh/m068/l04_top.bmp,640,640
mesh,68,,5,hero,mesh/m068/l05_hero.bmp,640,640
mesh,68,,5,side,mesh/m068/l05_side.bmp,640,640
mesh,68,,5,top,mesh/m068/l05_top.bmp,640,640
mesh,68,,6,hero,mesh/m068/l06_hero.bmp,640,640
mesh,68,,6,side,mesh/m068/l06_side.bmp,640,640
mesh,68,,6,top,mesh/m068/l06_top.bmp,640,640
submesh,68,0,0,hero,submesh/m068_s00/l00_hero.bmp,640,640
submesh,68,0,1,hero,submesh/m068_s00/l01_hero.bmp,640,640
submesh,68,0,2,hero,submesh/m068_s00/l02_hero.bmp,640,640
submesh,68,0,3,hero,submesh/m068_s00/l03_hero.bmp,640,640
submesh,68,0,4,hero,submesh/m068_s00/l04_hero.bmp,640,640
submesh,68,0,5,hero,submesh/m068_s00/l05_hero.bmp,640,640
submesh,68,0,6,hero,submesh/m068_s00/l06_hero.bmp,640,640
mesh,69,,0,hero,mesh/m069/l00_hero.bmp,640,640
mesh,69,,0,side,mesh/m069/l00_side.bmp,640,640
mesh,69,,0,top,mesh/m069/l00_top.bmp,640,640
mesh,69,,1,hero,mesh/m069/l01_hero.bmp,640,640
mesh,69,,1,side,mesh/m069/l01_side.bmp,640,640
mesh,69,,1,top,mesh/m069/l01_top.bmp,640,640
mesh,69,,2,hero,mesh/m069/l02_hero.bmp,640,640
mesh,69,,2,side,mesh/m069/l02_side.bmp,640,640
mesh,69,,2,top,mesh/m069/l02_top.bmp,640,640
mesh,69,,3,hero,mesh/m069/l03_hero.bmp,640,640
mesh,69,,3,side,mesh/m069/l03_side.bmp,640,640
mesh,69,,3,top,mesh/m069/l03_top.bmp,640,640
mesh,69,,4,hero,mesh/m069/l04_hero.bmp,640,640
mesh,69,,4,side,mesh/m069/l04_side.bmp,640,640
mesh,69,,4,top,mesh/m069/l04_top.bmp,640,640
mesh,69,,5,hero,mesh/m069/l05_hero.bmp,640,640
mesh,69,,5,side,mesh/m069/l05_side.bmp,640,640
mesh,69,,5,top,mesh/m069/l05_top.bmp,640,640
mesh,69,,6,hero,mesh/m069/l06_hero.bmp,640,640
mesh,69,,6,side,mesh/m069/l06_side.bmp,640,640
mesh,69,,6,top,mesh/m069/l06_top.bmp,640,640
submesh,69,0,0,hero,submesh/m069_s00/l00_hero.bmp,640,640
submesh,69,0,1,hero,submesh/m069_s00/l01_hero.bmp,640,640
submesh,69,0,2,hero,submesh/m069_s00/l02_hero.bmp,640,640
submesh,69,0,3,hero,submesh/m069_s00/l03_hero.bmp,640,640
submesh,69,0,4,hero,submesh/m069_s00/l04_hero.bmp,640,640
submesh,69,0,5,hero,submesh/m069_s00/l05_hero.bmp,640,640
submesh,69,0,6,hero,submesh/m069_s00/l06_hero.bmp,640,640
mesh,70,,0,hero,mesh/m070/l00_hero.bmp,640,640
mesh,70,,0,side,mesh/m070/l00_side.bmp,640,640
mesh,70,,0,top,mesh/m070/l00_top.bmp,640,640
mesh,70,,1,hero,mesh/m070/l01_hero.bmp,640,640
mesh,70,,1,side,mesh/m070/l01_side.bmp,640,640
mesh,70,,1,top,mesh/m070/l01_top.bmp,640,640
mesh,70,,2,hero,mesh/m070/l02_hero.bmp,640,640
mesh,70,,2,side,mesh/m070/l02_side.bmp,640,640
mesh,70,,2,top,mesh/m070/l02_top.bmp,640,640
mesh,70,,3,hero,mesh/m070/l03_hero.bmp,640,640
mesh,70,,3,side,mesh/m070/l03_side.bmp,640,640
mesh,70,,3,top,mesh/m070/l03_top.bmp,640,640
mesh,70,,4,hero,mesh/m070/l04_hero.bmp,640,640
mesh,70,,4,side,mesh/m070/l04_side.bmp,640,640
mesh,70,,4,top,mesh/m070/l04_top.bmp,640,640
mesh,70,,5,hero,mesh/m070/l05_hero.bmp,640,640
mesh,70,,5,side,mesh/m070/l05_side.bmp,640,640
mesh,70,,5,top,mesh/m070/l05_top.bmp,640,640
mesh,70,,6,hero,mesh/m070/l06_hero.bmp,640,640
mesh,70,,6,side,mesh/m070/l06_side.bmp,640,640
mesh,70,,6,top,mesh/m070/l06_top.bmp,640,640
submesh,70,0,0,hero,submesh/m070_s00/l00_hero.bmp,640,640
submesh,70,0,1,hero,submesh/m070_s00/l01_hero.bmp,640,640
submesh,70,0,2,hero,submesh/m070_s00/l02_hero.bmp,640,640
submesh,70,0,3,hero,submesh/m070_s00/l03_hero.bmp,640,640
submesh,70,0,4,hero,submesh/m070_s00/l04_hero.bmp,640,640
submesh,70,0,5,hero,submesh/m070_s00/l05_hero.bmp,640,640
submesh,70,0,6,hero,submesh/m070_s00/l06_hero.bmp,640,640
mesh,71,,0,hero,mesh/m071/l00_hero.bmp,640,640
mesh,71,,0,side,mesh/m071/l00_side.bmp,640,640
mesh,71,,0,top,mesh/m071/l00_top.bmp,640,640
mesh,71,,1,hero,mesh/m071/l01_hero.bmp,640,640
mesh,71,,1,side,mesh/m071/l01_side.bmp,640,640
mesh,71,,1,top,mesh/m071/l01_top.bmp,640,640
mesh,71,,2,hero,mesh/m071/l02_hero.bmp,640,640
mesh,71,,2,side,mesh/m071/l02_side.bmp,640,640
mesh,71,,2,top,mesh/m071/l02_top.bmp,640,640
mesh,71,,3,hero,mesh/m071/l03_hero.bmp,640,640
mesh,71,,3,side,mesh/m071/l03_side.bmp,640,640
mesh,71,,3,top,mesh/m071/l03_top.bmp,640,640
mesh,71,,4,hero,mesh/m071/l04_hero.bmp,640,640
mesh,71,,4,side,mesh/m071/l04_side.bmp,640,640
mesh,71,,4,top,mesh/m071/l04_top.bmp,640,640
mesh,71,,5,hero,mesh/m071/l05_hero.bmp,640,640
mesh,71,,5,side,mesh/m071/l05_side.bmp,640,640
mesh,71,,5,top,mesh/m071/l05_top.bmp,640,640
mesh,71,,6,hero,mesh/m071/l06_hero.bmp,640,640
mesh,71,,6,side,mesh/m071/l06_side.bmp,640,640
mesh,71,,6,top,mesh/m071/l06_top.bmp,640,640
submesh,71,0,0,hero,submesh/m071_s00/l00_hero.bmp,640,640
submesh,71,0,1,hero,submesh/m071_s00/l01_hero.bmp,640,640
submesh,71,0,2,hero,submesh/m071_s00/l02_hero.bmp,640,640
submesh,71,0,3,hero,submesh/m071_s00/l03_hero.bmp,640,640
submesh,71,0,4,hero,submesh/m071_s00/l04_hero.bmp,640,640
submesh,71,0,5,hero,submesh/m071_s00/l05_hero.bmp,640,640
submesh,71,0,6,hero,submesh/m071_s00/l06_hero.bmp,640,640
mesh,72,,0,hero,mesh/m072/l00_hero.bmp,640,640
mesh,72,,0,side,mesh/m072/l00_side.bmp,640,640
mesh,72,,0,top,mesh/m072/l00_top.bmp,640,640
mesh,72,,1,hero,mesh/m072/l01_hero.bmp,640,640
mesh,72,,1,side,mesh/m072/l01_side.bmp,640,640
mesh,72,,1,top,mesh/m072/l01_top.bmp,640,640
mesh,72,,2,hero,mesh/m072/l02_hero.bmp,640,640
mesh,72,,2,side,mesh/m072/l02_side.bmp,640,640
mesh,72,,2,top,mesh/m072/l02_top.bmp,640,640
mesh,72,,3,hero,mesh/m072/l03_hero.bmp,640,640
mesh,72,,3,side,mesh/m072/l03_side.bmp,640,640
mesh,72,,3,top,mesh/m072/l03_top.bmp,640,640
mesh,72,,4,hero,mesh/m072/l04_hero.bmp,640,640
mesh,72,,4,side,mesh/m072/l04_side.bmp,640,640
mesh,72,,4,top,mesh/m072/l04_top.bmp,640,640
mesh,72,,5,hero,mesh/m072/l05_hero.bmp,640,640
mesh,72,,5,side,mesh/m072/l05_side.bmp,640,640
mesh,72,,5,top,mesh/m072/l05_top.bmp,640,640
mesh,72,,6,hero,mesh/m072/l06_hero.bmp,640,640
mesh,72,,6,side,mesh/m072/l06_side.bmp,640,640
mesh,72,,6,top,mesh/m072/l06_top.bmp,640,640
submesh,72,0,0,hero,submesh/m072_s00/l00_hero.bmp,640,640
submesh,72,0,1,hero,submesh/m072_s00/l01_hero.bmp,640,640
submesh,72,0,2,hero,submesh/m072_s00/l02_hero.bmp,640,640
submesh,72,0,3,hero,submesh/m072_s00/l03_hero.bmp,640,640
submesh,72,0,4,hero,submesh/m072_s00/l04_hero.bmp,640,640
submesh,72,0,5,hero,submesh/m072_s00/l05_hero.bmp,640,640
submesh,72,0,6,hero,submesh/m072_s00/l06_hero.bmp,640,640
mesh,73,,0,hero,mesh/m073/l00_hero.bmp,640,640
mesh,73,,0,side,mesh/m073/l00_side.bmp,640,640
mesh,73,,0,top,mesh/m073/l00_top.bmp,640,640
mesh,73,,1,hero,mesh/m073/l01_hero.bmp,640,640
mesh,73,,1,side,mesh/m073/l01_side.bmp,640,640
mesh,73,,1,top,mesh/m073/l01_top.bmp,640,640
mesh,73,,2,hero,mesh/m073/l02_hero.bmp,640,640
mesh,73,,2,side,mesh/m073/l02_side.bmp,640,640
mesh,73,,2,top,mesh/m073/l02_top.bmp,640,640
mesh,73,,3,hero,mesh/m073/l03_hero.bmp,640,640
mesh,73,,3,side,mesh/m073/l03_side.bmp,640,640
mesh,73,,3,top,mesh/m073/l03_top.bmp,640,640
mesh,73,,4,hero,mesh/m073/l04_hero.bmp,640,640
mesh,73,,4,side,mesh/m073/l04_side.bmp,640,640
mesh,73,,4,top,mesh/m073/l04_top.bmp,640,640
mesh,73,,5,hero,mesh/m073/l05_hero.bmp,640,640
mesh,73,,5,side,mesh/m073/l05_side.bmp,640,640
mesh,73,,5,top,mesh/m073/l05_top.bmp,640,640
mesh,73,,6,hero,mesh/m073/l06_hero.bmp,640,640
mesh,73,,6,side,mesh/m073/l06_side.bmp,640,640
mesh,73,,6,top,mesh/m073/l06_top.bmp,640,640
submesh,73,0,0,hero,submesh/m073_s00/l00_hero.bmp,640,640
submesh,73,0,1,hero,submesh/m073_s00/l01_hero.bmp,640,640
submesh,73,0,2,hero,submesh/m073_s00/l02_hero.bmp,640,640
submesh,73,0,3,hero,submesh/m073_s00/l03_hero.bmp,640,640
submesh,73,0,4,hero,submesh/m073_s00/l04_hero.bmp,640,640
submesh,73,0,5,hero,submesh/m073_s00/l05_hero.bmp,640,640
submesh,73,0,6,hero,submesh/m073_s00/l06_hero.bmp,640,640
mesh,74,,0,hero,mesh/m074/l00_hero.bmp,640,640
mesh,74,,0,side,mesh/m074/l00_side.bmp,640,640
mesh,74,,0,top,mesh/m074/l00_top.bmp,640,640
mesh,74,,1,hero,mesh/m074/l01_hero.bmp,640,640
mesh,74,,1,side,mesh/m074/l01_side.bmp,640,640
mesh,74,,1,top,mesh/m074/l01_top.bmp,640,640
mesh,74,,2,hero,mesh/m074/l02_hero.bmp,640,640
mesh,74,,2,side,mesh/m074/l02_side.bmp,640,640
mesh,74,,2,top,mesh/m074/l02_top.bmp,640,640
mesh,74,,3,hero,mesh/m074/l03_hero.bmp,640,640
mesh,74,,3,side,mesh/m074/l03_side.bmp,640,640
mesh,74,,3,top,mesh/m074/l03_top.bmp,640,640
mesh,74,,4,hero,mesh/m074/l04_hero.bmp,640,640
mesh,74,,4,side,mesh/m074/l04_side.bmp,640,640
mesh,74,,4,top,mesh/m074/l04_top.bmp,640,640
mesh,74,,5,hero,mesh/m074/l05_hero.bmp,640,640
mesh,74,,5,side,mesh/m074/l05_side.bmp,640,640
mesh,74,,5,top,mesh/m074/l05_top.bmp,640,640
mesh,74,,6,hero,mesh/m074/l06_hero.bmp,640,640
mesh,74,,6,side,mesh/m074/l06_side.bmp,640,640
mesh,74,,6,top,mesh/m074/l06_top.bmp,640,640
submesh,74,0,0,hero,submesh/m074_s00/l00_hero.bmp,640,640
submesh,74,0,1,hero,submesh/m074_s00/l01_hero.bmp,640,640
submesh,74,0,2,hero,submesh/m074_s00/l02_hero.bmp,640,640
submesh,74,0,3,hero,submesh/m074_s00/l03_hero.bmp,640,640
submesh,74,0,4,hero,submesh/m074_s00/l04_hero.bmp,640,640
submesh,74,0,5,hero,submesh/m074_s00/l05_hero.bmp,640,640
submesh,74,0,6,hero,submesh/m074_s00/l06_hero.bmp,640,640
mesh,75,,0,hero,mesh/m075/l00_hero.bmp,640,640
mesh,75,,0,side,mesh/m075/l00_side.bmp,640,640
mesh,75,,0,top,mesh/m075/l00_top.bmp,640,640
mesh,75,,1,hero,mesh/m075/l01_hero.bmp,640,640
mesh,75,,1,side,mesh/m075/l01_side.bmp,640,640
mesh,75,,1,top,mesh/m075/l01_top.bmp,640,640
mesh,75,,2,hero,mesh/m075/l02_hero.bmp,640,640
mesh,75,,2,side,mesh/m075/l02_side.bmp,640,640
mesh,75,,2,top,mesh/m075/l02_top.bmp,640,640
mesh,75,,3,hero,mesh/m075/l03_hero.bmp,640,640
mesh,75,,3,side,mesh/m075/l03_side.bmp,640,640
mesh,75,,3,top,mesh/m075/l03_top.bmp,640,640
mesh,75,,4,hero,mesh/m075/l04_hero.bmp,640,640
mesh,75,,4,side,mesh/m075/l04_side.bmp,640,640
mesh,75,,4,top,mesh/m075/l04_top.bmp,640,640
mesh,75,,5,hero,mesh/m075/l05_hero.bmp,640,640
mesh,75,,5,side,mesh/m075/l05_side.bmp,640,640
mesh,75,,5,top,mesh/m075/l05_top.bmp,640,640
mesh,75,,6,hero,mesh/m075/l06_hero.bmp,640,640
mesh,75,,6,side,mesh/m075/l06_side.bmp,640,640
mesh,75,,6,top,mesh/m075/l06_top.bmp,640,640
submesh,75,0,0,hero,submesh/m075_s00/l00_hero.bmp,640,640
submesh,75,0,1,hero,submesh/m075_s00/l01_hero.bmp,640,640
submesh,75,0,2,hero,submesh/m075_s00/l02_hero.bmp,640,640
submesh,75,0,3,hero,submesh/m075_s00/l03_hero.bmp,640,640
submesh,75,0,4,hero,submesh/m075_s00/l04_hero.bmp,640,640
submesh,75,0,5,hero,submesh/m075_s00/l05_hero.bmp,640,640
submesh,75,0,6,hero,submesh/m075_s00/l06_hero.bmp,640,640
mesh,76,,0,hero,mesh/m076/l00_hero.bmp,640,640
mesh,76,,0,side,mesh/m076/l00_side.bmp,640,640
mesh,76,,0,top,mesh/m076/l00_top.bmp,640,640
mesh,76,,1,hero,mesh/m076/l01_hero.bmp,640,640
mesh,76,,1,side,mesh/m076/l01_side.bmp,640,640
mesh,76,,1,top,mesh/m076/l01_top.bmp,640,640
mesh,76,,2,hero,mesh/m076/l02_hero.bmp,640,640
mesh,76,,2,side,mesh/m076/l02_side.bmp,640,640
mesh,76,,2,top,mesh/m076/l02_top.bmp,640,640
mesh,76,,3,hero,mesh/m076/l03_hero.bmp,640,640
mesh,76,,3,side,mesh/m076/l03_side.bmp,640,640
mesh,76,,3,top,mesh/m076/l03_top.bmp,640,640
mesh,76,,4,hero,mesh/m076/l04_hero.bmp,640,640
mesh,76,,4,side,mesh/m076/l04_side.bmp,640,640
mesh,76,,4,top,mesh/m076/l04_top.bmp,640,640
mesh,76,,5,hero,mesh/m076/l05_hero.bmp,640,640
mesh,76,,5,side,mesh/m076/l05_side.bmp,640,640
mesh,76,,5,top,mesh/m076/l05_top.bmp,640,640
mesh,76,,6,hero,mesh/m076/l06_hero.bmp,640,640
mesh,76,,6,side,mesh/m076/l06_side.bmp,640,640
mesh,76,,6,top,mesh/m076/l06_top.bmp,640,640
submesh,76,0,0,hero,submesh/m076_s00/l00_hero.bmp,640,640
submesh,76,0,1,hero,submesh/m076_s00/l01_hero.bmp,640,640
submesh,76,0,2,hero,submesh/m076_s00/l02_hero.bmp,640,640
submesh,76,0,3,hero,submesh/m076_s00/l03_hero.bmp,640,640
submesh,76,0,4,hero,submesh/m076_s00/l04_hero.bmp,640,640
submesh,76,0,5,hero,submesh/m076_s00/l05_hero.bmp,640,640
submesh,76,0,6,hero,submesh/m076_s00/l06_hero.bmp,640,640
mesh,77,,0,hero,mesh/m077/l00_hero.bmp,640,640
mesh,77,,0,side,mesh/m077/l00_side.bmp,640,640
mesh,77,,0,top,mesh/m077/l00_top.bmp,640,640
mesh,77,,1,hero,mesh/m077/l01_hero.bmp,640,640
mesh,77,,1,side,mesh/m077/l01_side.bmp,640,640
mesh,77,,1,top,mesh/m077/l01_top.bmp,640,640
mesh,77,,2,hero,mesh/m077/l02_hero.bmp,640,640
mesh,77,,2,side,mesh/m077/l02_side.bmp,640,640
mesh,77,,2,top,mesh/m077/l02_top.bmp,640,640
mesh,77,,3,hero,mesh/m077/l03_hero.bmp,640,640
mesh,77,,3,side,mesh/m077/l03_side.bmp,640,640
mesh,77,,3,top,mesh/m077/l03_top.bmp,640,640
mesh,77,,4,hero,mesh/m077/l04_hero.bmp,640,640
mesh,77,,4,side,mesh/m077/l04_side.bmp,640,640
mesh,77,,4,top,mesh/m077/l04_top.bmp,640,640
mesh,77,,5,hero,mesh/m077/l05_hero.bmp,640,640
mesh,77,,5,side,mesh/m077/l05_side.bmp,640,640
mesh,77,,5,top,mesh/m077/l05_top.bmp,640,640
mesh,77,,6,hero,mesh/m077/l06_hero.bmp,640,640
mesh,77,,6,side,mesh/m077/l06_side.bmp,640,640
mesh,77,,6,top,mesh/m077/l06_top.bmp,640,640
submesh,77,0,0,hero,submesh/m077_s00/l00_hero.bmp,640,640
submesh,77,0,1,hero,submesh/m077_s00/l01_hero.bmp,640,640
submesh,77,0,2,hero,submesh/m077_s00/l02_hero.bmp,640,640
submesh,77,0,3,hero,submesh/m077_s00/l03_hero.bmp,640,640
submesh,77,0,4,hero,submesh/m077_s00/l04_hero.bmp,640,640
submesh,77,0,5,hero,submesh/m077_s00/l05_hero.bmp,640,640
submesh,77,0,6,hero,submesh/m077_s00/l06_hero.bmp,640,640
mesh,78,,0,hero,mesh/m078/l00_hero.bmp,640,640
mesh,78,,0,side,mesh/m078/l00_side.bmp,640,640
mesh,78,,0,top,mesh/m078/l00_top.bmp,640,640
mesh,78,,1,hero,mesh/m078/l01_hero.bmp,640,640
mesh,78,,1,side,mesh/m078/l01_side.bmp,640,640
mesh,78,,1,top,mesh/m078/l01_top.bmp,640,640
mesh,78,,2,hero,mesh/m078/l02_hero.bmp,640,640
mesh,78,,2,side,mesh/m078/l02_side.bmp,640,640
mesh,78,,2,top,mesh/m078/l02_top.bmp,640,640
mesh,78,,3,hero,mesh/m078/l03_hero.bmp,640,640
mesh,78,,3,side,mesh/m078/l03_side.bmp,640,640
mesh,78,,3,top,mesh/m078/l03_top.bmp,640,640
mesh,78,,4,hero,mesh/m078/l04_hero.bmp,640,640
mesh,78,,4,side,mesh/m078/l04_side.bmp,640,640
mesh,78,,4,top,mesh/m078/l04_top.bmp,640,640
mesh,78,,5,hero,mesh/m078/l05_hero.bmp,640,640
mesh,78,,5,side,mesh/m078/l05_side.bmp,640,640
mesh,78,,5,top,mesh/m078/l05_top.bmp,640,640
mesh,78,,6,hero,mesh/m078/l06_hero.bmp,640,640
mesh,78,,6,side,mesh/m078/l06_side.bmp,640,640
mesh,78,,6,top,mesh/m078/l06_top.bmp,640,640
submesh,78,0,0,hero,submesh/m078_s00/l00_hero.bmp,640,640
submesh,78,0,1,hero,submesh/m078_s00/l01_hero.bmp,640,640
submesh,78,0,2,hero,submesh/m078_s00/l02_hero.bmp,640,640
submesh,78,0,3,hero,submesh/m078_s00/l03_hero.bmp,640,640
submesh,78,0,4,hero,submesh/m078_s00/l04_hero.bmp,640,640
submesh,78,0,5,hero,submesh/m078_s00/l05_hero.bmp,640,640
submesh,78,0,6,hero,submesh/m078_s00/l06_hero.bmp,640,640
mesh,79,,0,hero,mesh/m079/l00_hero.bmp,640,640
mesh,79,,0,side,mesh/m079/l00_side.bmp,640,640
mesh,79,,0,top,mesh/m079/l00_top.bmp,640,640
mesh,79,,1,hero,mesh/m079/l01_hero.bmp,640,640
mesh,79,,1,side,mesh/m079/l01_side.bmp,640,640
mesh,79,,1,top,mesh/m079/l01_top.bmp,640,640
mesh,79,,2,hero,mesh/m079/l02_hero.bmp,640,640
mesh,79,,2,side,mesh/m079/l02_side.bmp,640,640
mesh,79,,2,top,mesh/m079/l02_top.bmp,640,640
mesh,79,,3,hero,mesh/m079/l03_hero.bmp,640,640
mesh,79,,3,side,mesh/m079/l03_side.bmp,640,640
mesh,79,,3,top,mesh/m079/l03_top.bmp,640,640
mesh,79,,4,hero,mesh/m079/l04_hero.bmp,640,640
mesh,79,,4,side,mesh/m079/l04_side.bmp,640,640
mesh,79,,4,top,mesh/m079/l04_top.bmp,640,640
mesh,79,,5,hero,mesh/m079/l05_hero.bmp,640,640
mesh,79,,5,side,mesh/m079/l05_side.bmp,640,640
mesh,79,,5,top,mesh/m079/l05_top.bmp,640,640
mesh,79,,6,hero,mesh/m079/l06_hero.bmp,640,640
mesh,79,,6,side,mesh/m079/l06_side.bmp,640,640
mesh,79,,6,top,mesh/m079/l06_top.bmp,640,640
submesh,79,0,0,hero,submesh/m079_s00/l00_hero.bmp,640,640
submesh,79,0,1,hero,submesh/m079_s00/l01_hero.bmp,640,640
submesh,79,0,2,hero,submesh/m079_s00/l02_hero.bmp,640,640
submesh,79,0,3,hero,submesh/m079_s00/l03_hero.bmp,640,640
submesh,79,0,4,hero,submesh/m079_s00/l04_hero.bmp,640,640
submesh,79,0,5,hero,submesh/m079_s00/l05_hero.bmp,640,640
submesh,79,0,6,hero,submesh/m079_s00/l06_hero.bmp,640,640
mesh,80,,0,hero,mesh/m080/l00_hero.bmp,640,640
mesh,80,,0,side,mesh/m080/l00_side.bmp,640,640
mesh,80,,0,top,mesh/m080/l00_top.bmp,640,640
mesh,80,,1,hero,mesh/m080/l01_hero.bmp,640,640
mesh,80,,1,side,mesh/m080/l01_side.bmp,640,640
mesh,80,,1,top,mesh/m080/l01_top.bmp,640,640
mesh,80,,2,hero,mesh/m080/l02_hero.bmp,640,640
mesh,80,,2,side,mesh/m080/l02_side.bmp,640,640
mesh,80,,2,top,mesh/m080/l02_top.bmp,640,640
mesh,80,,3,hero,mesh/m080/l03_hero.bmp,640,640
mesh,80,,3,side,mesh/m080/l03_side.bmp,640,640
