sample,gpu_forward_ms,ia_vertices,ia_primitives,vs_invocations,ps_invocations,visible_instances,active_mesh_lods,logical_indices,list_r32_bytes,list_r16_bytes
183,24.1799,420994533,140331511,234436786,43336478,722037,136,420994533,1683978132,841989066
184,23.7675,420994533,140331511,234436786,43792521,722037,136,420994533,1683978132,841989066
185,24.1684,420994533,140331511,234436786,43335907,722037,136,420994533,1683978132,841989066
186,23.9299,420994533,140331511,234436786,43326995,722037,136,420994533,1683978132,841989066
187,24.05,420994533,140331511,234436786,43274971,722037,136,420994533,1683978132,841989066
188,23.9042,420994533,140331511,234436786,43890423,722037,136,420994533,1683978132,841989066
189,24.166,420994533,140331511,234436786,43350811,722037,136,420994533,1683978132,841989066
190,23.8954,420994533,140331511,234436786,43841138,722037,136,420994533,1683978132,841989066
191,24.1763,420994533,140331511,234436786,43240525,722037,136,420994533,1683978132,841989066
192,23.7755,420994533,140331511,234436786,43459394,722037,136,420994533,1683978132,841989066
193,24.1426,420994533,140331511,234436786,43428670,722037,136,420994533,1683978132,841989066
194,23.8939,420994533,140331511,234436786,43457123,722037,136,420994533,1683978132,841989066
195,24.0408,420994533,140331511,234436786,43279834,722037,136,420994533,1683978132,841989066
196,23.8147,420994533,140331511,234436786,43959301,722037,136,420994533,1683978132,841989066
197,24.0589,420994533,140331511,234436786,43449112,722037,136,420994533,1683978132,841989066
198,23.776,420994533,140331511,234436786,43824038,722037,136,420994533,1683978132,841989066
199,24.1716,420994533,140331511,234436786,43380378,722037,136,420994533,1683978132,841989066
200,23.8218,420994533,140331511,234436786,43841930,722037,136,420994533,1683978132,841989066
201,24.247,420994533,140331511,234436786,43868965,722037,136,420994533,1683978132,841989066
202,23.9444,420994533,140331511,234436786,43288809,722037,136,420994533,1683978132,841989066
203,23.9856,420994533,140331511,234436786,43266006,722037,136,420994533,1683978132,841989066
204,23.8747,420994533,140331511,234436786,43332081,722037,136,420994533,1683978132,841989066
205,24.0474,420994533,140331511,234436786,43311461,722037,136,420994533,1683978132,841989066
206,24.0352,420994533,140331511,234436786,43509551,722037,136,420994533,1683978132,841989066
207,24.171,420994533,140331511,234436786,43488098,722037,136,420994533,1683978132,841989066
208,23.892,420994533,140331511,234436786,43821754,722037,136,420994533,1683978132,841989066
209,24.0579,420994533,140331511,234436786,43268309,722037,136,420994533,1683978132,841989066
210,23.9803,420994533,140331511,234436786,44183256,722037,136,420994533,1683978132,841989066
211,24.2057,420994533,140331511,234436786,43806127,722037,136,420994533,1683978132,841989066
212,23.7822,420994533,140331511,234436786,43841701,722037,136,420994533,1683978132,841989066
213,24.0525,420994533,140331511,234436786,43341466,722037,136,420994533,1683978132,841989066
214,23.8902,420994533,140331511,234436786,43767167,722037,136,420994533,1683978132,841989066
215,24.0381,420994533,140331511,234436786,43463394,722037,136,420994533,1683978132,841989066
216,23.9331,420994533,140331511,234436786,43333465,722037,136,420994533,1683978132,841989066
217,24.0634,420994533,140331511,234436786,43821006,722037,136,420994533,1683978132,841989066
218,23.8879,420994533,140331511,234436786,43481836,722037,136,420994533,1683978132,841989066
219,24.0547,420994533,140331511,234436786,43290697,722037,136,420994533,1683978132,841989066
220,23.9424,420994533,140331511,234436786,43310396,722037,136,420994533,1683978132,841989066
221,24.0666,420994533,140331511,234436786,43428782,722037,136,420994533,1683978132,841989066
222,23.8269,420994533,140331511,234436786,43852327,722037,136,420994533,1683978132,841989066
223,24.0672,420994533,140331511,234436786,43281746,722037,136,420994533,1683978132,841989066
224,23.9495,420994533,140331511,234436786,43769112,722037,136,420994533,1683978132,841989066
225,24.0637,420994533,140331511,234436786,43343936,722037,136,420994533,1683978132,841989066
226,23.9658,420994533,140331511,234436786,43959481,722037,136,420994533,1683978132,841989066
227,24.1833,420994533,140331511,234436786,43439452,722037,136,420994533,1683978132,841989066
228,23.8736,420994533,140331511,234436786,43312985,722037,136,420994533,1683978132,841989066
229,24.0574,420994533,140331511,234436786,43376524,722037,136,420994533,1683978132,841989066
230,23.9428,420994533,140331511,234436786,43296805,722037,136,420994533,1683978132,841989066
231,24.1653,420994533,140331511,234436786,43298952,722037,136,420994533,1683978132,841989066
232,23.9758,420994533,140331511,234436786,43935840,722037,136,420994533,1683978132,841989066
233,24.122,420994533,140331511,234436786,43466015,722037,136,420994533,1683978132,841989066
234,23.7493,420994533,140331511,234436786,43279090,722037,136,420994533,1683978132,841989066
235,24.0433,420994533,140331511,234436786,43308408,722037,136,420994533,1683978132,841989066
236,23.8713,420994533,140331511,234436786,43326926,722037,136,420994533,1683978132,841989066
237,24.0538,420994533,140331511,234436786,43374049,722037,136,420994533,1683978132,841989066
238,23.8966,420994533,140331511,234436786,43449293,722037,136,420994533,1683978132,841989066
239,24.1017,420994533,140331511,234436786,43435848,722037,136,420994533,1683978132,841989066
240,23.9725,420994533,140331511,234436786,43787601,722037,136,420994533,1683978132,841989066
241,24.0713,420994533,140331511,234436786,43322939,722037,136,420994533,1683978132,841989066
242,23.945,420994533,140331511,234436786,43269406,722037,136,420994533,1683978132,841989066
243,24.062,420994533,140331511,234436786,43318821,722037,136,420994533,1683978132,841989066
244,23.88,420994533,140331511,234436786,43744998,722037,136,420994533,1683978132,841989066
