sample,gpu_forward_ms,ia_vertices,ia_primitives,vs_invocations,ps_invocations,visible_instances,active_mesh_lods,logical_indices,list_r32_bytes,list_r16_bytes
251,20.8554,420994533,140331511,206732558,41993777,722037,136,420994533,1683978132,841989066
252,21.2992,420994533,140331511,206732558,41974097,722037,136,420994533,1683978132,841989066
253,20.8831,420994533,140331511,206732558,42042843,722037,136,420994533,1683978132,841989066
254,20.8798,420994533,140331511,206732558,42064431,722037,136,420994533,1683978132,841989066
255,21.2504,420994533,140331511,206732558,42069225,722037,136,420994533,1683978132,841989066
256,20.8772,420994533,140331511,206732558,42059069,722037,136,420994533,1683978132,841989066
257,20.8711,420994533,140331511,206732558,42054250,722037,136,420994533,1683978132,841989066
258,21.2291,420994533,140331511,206732558,42053833,722037,136,420994533,1683978132,841989066
259,20.9825,420994533,140331511,206732558,41998478,722037,136,420994533,1683978132,841989066
260,20.8933,420994533,140331511,206732558,41984304,722037,136,420994533,1683978132,841989066
261,20.9961,420994533,140331511,206732558,41978851,722037,136,420994533,1683978132,841989066
262,20.8618,420994533,140331511,206732558,42077082,722037,136,420994533,1683978132,841989066
263,20.8646,420994533,140331511,206732558,42073850,722037,136,420994533,1683978132,841989066
264,20.8687,420994533,140331511,206732558,42059543,722037,136,420994533,1683978132,841989066
265,20.8725,420994533,140331511,206732558,41981876,722037,136,420994533,1683978132,841989066
266,20.8626,420994533,140331511,206732558,42098329,722037,136,420994533,1683978132,841989066
267,20.9947,420994533,140331511,206732558,42038046,722037,136,420994533,1683978132,841989066
268,21.4037,420994533,140331511,206732558,42011888,722037,136,420994533,1683978132,841989066
269,20.9762,420994533,140331511,206732558,42005967,722037,136,420994533,1683978132,841989066
270,20.8788,420994533,140331511,206732558,42050522,722037,136,420994533,1683978132,841989066
271,21.1599,420994533,140331511,206732558,41997376,722037,136,420994533,1683978132,841989066
272,20.8909,420994533,140331511,206732558,42034997,722037,136,420994533,1683978132,841989066
273,20.8907,420994533,140331511,206732558,42029080,722037,136,420994533,1683978132,841989066
274,21.1714,420994533,140331511,206732558,42029342,722037,136,420994533,1683978132,841989066
275,20.8715,420994533,140331511,206732558,41973738,722037,136,420994533,1683978132,841989066
276,20.8923,420994533,140331511,206732558,42024968,722037,136,420994533,1683978132,841989066
277,21.2174,420994533,140331511,206732558,41990336,722037,136,420994533,1683978132,841989066
278,20.8812,420994533,140331511,206732558,41983734,722037,136,420994533,1683978132,841989066
279,20.8921,420994533,140331511,206732558,42038291,722037,136,420994533,1683978132,841989066
280,21.1819,420994533,140331511,206732558,42044885,722037,136,420994533,1683978132,841989066
281,20.8655,420994533,140331511,206732558,42027494,722037,136,420994533,1683978132,841989066
282,20.8914,420994533,140331511,206732558,42042772,722037,136,420994533,1683978132,841989066
283,20.8706,420994533,140331511,206732558,42048107,722037,136,420994533,1683978132,841989066
284,21.0238,420994533,140331511,206732558,42023687,722037,136,420994533,1683978132,841989066
285,20.8829,420994533,140331511,206732558,41999498,722037,136,420994533,1683978132,841989066
286,20.8541,420994533,140331511,206732558,41991983,722037,136,420994533,1683978132,841989066
287,21.2085,420994533,140331511,206732558,42012767,722037,136,420994533,1683978132,841989066
288,20.89,420994533,140331511,206732558,42063944,722037,136,420994533,1683978132,841989066
289,20.8903,420994533,140331511,206732558,41992864,722037,136,420994533,1683978132,841989066
290,21.2316,420994533,140331511,206732558,42012495,722037,136,420994533,1683978132,841989066
291,20.8966,420994533,140331511,206732558,42001084,722037,136,420994533,1683978132,841989066
292,20.9816,420994533,140331511,206732558,42027214,722037,136,420994533,1683978132,841989066
293,21.1923,420994533,140331511,206732558,42033406,722037,136,420994533,1683978132,841989066
294,20.87,420994533,140331511,206732558,42036397,722037,136,420994533,1683978132,841989066
295,20.8561,420994533,140331511,206732558,42006928,722037,136,420994533,1683978132,841989066
296,21.2202,420994533,140331511,206732558,41983436,722037,136,420994533,1683978132,841989066
297,20.9818,420994533,140331511,206732558,41974659,722037,136,420994533,1683978132,841989066
298,20.8627,420994533,140331511,206732558,42012314,722037,136,420994533,1683978132,841989066
299,21.1518,420994533,140331511,206732558,42545098,722037,136,420994533,1683978132,841989066
300,21.0191,420994533,140331511,206732558,41965993,722037,136,420994533,1683978132,841989066
301,20.8788,420994533,140331511,206732558,42518943,722037,136,420994533,1683978132,841989066
302,21.0704,420994533,140331511,206732558,42013058,722037,136,420994533,1683978132,841989066
303,21.1684,420994533,140331511,206732558,42033028,722037,136,420994533,1683978132,841989066
304,20.8734,420994533,140331511,206732558,42577167,722037,136,420994533,1683978132,841989066
305,20.861,420994533,140331511,206732558,42023720,722037,136,420994533,1683978132,841989066
306,21.009,420994533,140331511,206732558,42020945,722037,136,420994533,1683978132,841989066
307,20.8648,420994533,140331511,206732558,42018904,722037,136,420994533,1683978132,841989066
308,20.9971,420994533,140331511,206732558,42019332,722037,136,420994533,1683978132,841989066
309,21.0474,420994533,140331511,206732558,42051489,722037,136,420994533,1683978132,841989066
310,20.9762,420994533,140331511,206732558,42026936,722037,136,420994533,1683978132,841989066
311,20.8907,420994533,140331511,206732558,42052144,722037,136,420994533,1683978132,841989066
312,21.0422,420994533,140331511,206732558,41997222,722037,136,420994533,1683978132,841989066
313,20.8552,420994533,140331511,206732558,42031326,722037,136,420994533,1683978132,841989066
314,20.9994,420994533,140331511,206732558,42042854,722037,136,420994533,1683978132,841989066
315,21.3211,420994533,140331511,206732558,42008336,722037,136,420994533,1683978132,841989066
316,20.995,420994533,140331511,206732558,42031953,722037,136,420994533,1683978132,841989066
317,20.8813,420994533,140331511,206732558,41987170,722037,136,420994533,1683978132,841989066
318,21.2011,420994533,140331511,206732558,42043359,722037,136,420994533,1683978132,841989066
319,20.988,420994533,140331511,206732558,42009877,722037,136,420994533,1683978132,841989066
320,20.9947,420994533,140331511,206732558,42034878,722037,136,420994533,1683978132,841989066
321,21.199,420994533,140331511,206732558,41991033,722037,136,420994533,1683978132,841989066
322,20.871,420994533,140331511,206732558,42037940,722037,136,420994533,1683978132,841989066
