sample,gpu_forward_ms,ia_vertices,ia_primitives,vs_invocations,ps_invocations,visible_instances,active_mesh_lods,logical_indices,list_r32_bytes,list_r16_bytes
226,23.8774,420994533,140331511,234436786,42008589,722037,136,420994533,1683978132,841989066
227,23.6795,420994533,140331511,234436786,41993147,722037,136,420994533,1683978132,841989066
228,23.8385,420994533,140331511,234436786,42014708,722037,136,420994533,1683978132,841989066
229,23.9676,420994533,140331511,234436786,41989502,722037,136,420994533,1683978132,841989066
230,23.8665,420994533,140331511,234436786,42017899,722037,136,420994533,1683978132,841989066
231,24.0181,420994533,140331511,234436786,42001948,722037,136,420994533,1683978132,841989066
232,23.9633,420994533,140331511,234436786,42013965,722037,136,420994533,1683978132,841989066
233,24.0704,420994533,140331511,234436786,42051570,722037,136,420994533,1683978132,841989066
234,23.7471,420994533,140331511,234436786,42044329,722037,136,420994533,1683978132,841989066
235,23.7544,420994533,140331511,234436786,42040419,722037,136,420994533,1683978132,841989066
236,23.9377,420994533,140331511,234436786,42037372,722037,136,420994533,1683978132,841989066
237,23.9643,420994533,140331511,234436786,41981704,722037,136,420994533,1683978132,841989066
238,23.8566,420994533,140331511,234436786,42025141,722037,136,420994533,1683978132,841989066
239,23.8715,420994533,140331511,234436786,41988834,722037,136,420994533,1683978132,841989066
240,23.9644,420994533,140331511,234436786,42061807,722037,136,420994533,1683978132,841989066
241,23.8665,420994533,140331511,234436786,41951594,722037,136,420994533,1683978132,841989066
242,23.8898,420994533,140331511,234436786,42045523,722037,136,420994533,1683978132,841989066
243,23.688,420994533,140331511,234436786,42050391,722037,136,420994533,1683978132,841989066
244,23.9932,420994533,140331511,234436786,41982455,722037,136,420994533,1683978132,841989066
245,23.9943,420994533,140331511,234436786,41996269,722037,136,420994533,1683978132,841989066
246,24.0156,420994533,140331511,234436786,42057138,722037,136,420994533,1683978132,841989066
247,23.9714,420994533,140331511,234436786,42023366,722037,136,420994533,1683978132,841989066
248,23.8355,420994533,140331511,234436786,42009043,722037,136,420994533,1683978132,841989066
249,24.0735,420994533,140331511,234436786,42005380,722037,136,420994533,1683978132,841989066
250,23.8658,420994533,140331511,234436786,42007628,722037,136,420994533,1683978132,841989066
251,23.9677,420994533,140331511,234436786,42024129,722037,136,420994533,1683978132,841989066
252,23.7949,420994533,140331511,234436786,42007224,722037,136,420994533,1683978132,841989066
253,23.9636,420994533,140331511,234436786,42033849,722037,136,420994533,1683978132,841989066
254,23.8588,420994533,140331511,234436786,41999130,722037,136,420994533,1683978132,841989066
255,24.0192,420994533,140331511,234436786,42005680,722037,136,420994533,1683978132,841989066
256,23.7921,420994533,140331511,234436786,42040000,722037,136,420994533,1683978132,841989066
257,24.0005,420994533,140331511,234436786,41994784,722037,136,420994533,1683978132,841989066
258,23.7324,420994533,140331511,234436786,42020649,722037,136,420994533,1683978132,841989066
259,23.9645,420994533,140331511,234436786,42011295,722037,136,420994533,1683978132,841989066
260,23.6765,420994533,140331511,234436786,42078234,722037,136,420994533,1683978132,841989066
261,23.9971,420994533,140331511,234436786,41992503,722037,136,420994533,1683978132,841989066
262,24.0234,420994533,140331511,234436786,42524022,722037,136,420994533,1683978132,841989066
263,23.898,420994533,140331511,234436786,41970379,722037,136,420994533,1683978132,841989066
264,23.7973,420994533,140331511,234436786,42005493,722037,136,420994533,1683978132,841989066
265,23.8544,420994533,140331511,234436786,42026344,722037,136,420994533,1683978132,841989066
266,23.9996,420994533,140331511,234436786,42000776,722037,136,420994533,1683978132,841989066
267,24.0924,420994533,140331511,234436786,42042494,722037,136,420994533,1683978132,841989066
268,23.7989,420994533,140331511,234436786,42013465,722037,136,420994533,1683978132,841989066
269,23.9362,420994533,140331511,234436786,42003919,722037,136,420994533,1683978132,841989066
270,23.8499,420994533,140331511,234436786,42011485,722037,136,420994533,1683978132,841989066
271,24.0995,420994533,140331511,234436786,41990957,722037,136,420994533,1683978132,841989066
272,23.8065,420994533,140331511,234436786,41965268,722037,136,420994533,1683978132,841989066
273,23.968,420994533,140331511,234436786,41993706,722037,136,420994533,1683978132,841989066
274,23.7365,420994533,140331511,234436786,42012362,722037,136,420994533,1683978132,841989066
275,23.8707,420994533,140331511,234436786,41996302,722037,136,420994533,1683978132,841989066
276,23.9483,420994533,140331511,234436786,42026085,722037,136,420994533,1683978132,841989066
277,24.0104,420994533,140331511,234436786,42528121,722037,136,420994533,1683978132,841989066
278,23.9157,420994533,140331511,234436786,42003408,722037,136,420994533,1683978132,841989066
279,23.7387,420994533,140331511,234436786,41989752,722037,136,420994533,1683978132,841989066
280,23.6646,420994533,140331511,234436786,42031064,722037,136,420994533,1683978132,841989066
281,23.9484,420994533,140331511,234436786,42053741,722037,136,420994533,1683978132,841989066
